seq1,seq2,type1,type2,same_type,embedding_similarity,avg_seq_identity
sp|P51476.1|OPSP_COLLI,sp|O18914.2|OPSR_CANLF,short_wave,long_wave,False,0.97211266,69.56142391810144
sp|P51476.1|OPSP_COLLI,sp|O18910.2|OPSG_RABIT,short_wave,long_wave,False,0.9745051,68.73724809392561
sp|P51476.1|OPSP_COLLI,sp|P41592.1|OPSR_ANOCA,short_wave,long_wave,False,0.95397663,66.16150462835165
sp|P51476.1|OPSP_COLLI,sp|P22329.1|OPSR_CHICK,short_wave,long_wave,False,0.9638369,68.50065632748311
sp|P51476.1|OPSP_COLLI,sp|P87367.1|OPSR_ORYLA,short_wave,long_wave,False,0.9566066,65.3085389200911
sp|P51476.1|OPSP_COLLI,sp|P32313.1|OPSR_CARAU,short_wave,long_wave,False,0.94557387,64.47288432399083
sp|P51476.1|OPSP_COLLI,sp|O12948.1|OPSR_XENLA,short_wave,long_wave,False,0.9515466,64.32534643626124
sp|P51476.1|OPSP_COLLI,sp|Q9W6A7.1|OPSR1_DANRE,short_wave,long_wave,False,0.9426837,64.05505702594067
sp|P51476.1|OPSP_COLLI,sp|P22332.2|OPSR_PSAFA,short_wave,long_wave,False,0.9543699,63.35867819585712
sp|P51476.1|OPSP_COLLI,sp|Q8AYN0.1|OPSR2_DANRE,short_wave,long_wave,False,0.94796574,64.62444912818547
sp|P51476.1|OPSP_COLLI,sp|P35358.1|OPSG_GEKGE,short_wave,long_wave,False,0.94340426,63.054159995583284
sp|P51476.1|OPSP_COLLI,sp|P22331.1|OPSG2_PSAFA,short_wave,long_wave,False,0.94620377,63.15386089289136
sp|P51476.1|OPSP_COLLI,sp|P22330.1|OPSG1_PSAFA,short_wave,long_wave,False,0.9482576,62.27150795171489
sp|P51476.1|OPSP_COLLI,sp|O18911.1|OPSG_ODOVI,short_wave,long_wave,False,0.95725834,69.97351183018935
sp|P51476.1|OPSP_COLLI,sp|Q90215.1|OPSD2_ANGAN,short_wave,long_wave,False,0.95986056,46.7134385701161
sp|P51476.1|OPSP_COLLI,sp|P79756.1|OPSD_GAMAF,short_wave,long_wave,False,0.9624446,46.326191408675385
sp|P51476.1|OPSP_COLLI,sp|O42490.1|OPSP_PETMA,short_wave,long_wave,False,0.95235,45.03188122283637
sp|P51472.1|OPSB_PSAFA,sp|Q8AYM8.1|OPSG2_DANRE,short_wave,short_wave,True,0.9909486,49.229833995791445
sp|P51472.1|OPSB_PSAFA,sp|Q9W6A8.1|OP1S2_DANRE,short_wave,short_wave,True,0.9952144,49.46249090942996
sp|P51472.1|OPSB_PSAFA,sp|P35357.1|OPSB_GEKGE,short_wave,short_wave,True,0.9892787,50.52508963835248
sp|P51472.1|OPSB_PSAFA,sp|P51470.1|OPSD_AQUCT,short_wave,short_wave,True,0.98450947,48.64956141551886
sp|P51472.1|OPSB_PSAFA,sp|Q9W6A5.2|OPSG1_DANRE,short_wave,short_wave,True,0.9918086,48.92214168809914
sp|P51472.1|OPSB_PSAFA,sp|P41591.1|OPSD_ANOCA,short_wave,short_wave,True,0.9870689,49.62144238739984
sp|P51472.1|OPSB_PSAFA,sp|P31355.1|OPSD_LITPI,short_wave,short_wave,True,0.98359144,48.34926111521857
sp|P51472.1|OPSB_PSAFA,sp|Q90245.1|OPSD_AMBTI,short_wave,short_wave,True,0.98453265,48.70711176125365
sp|P51472.1|OPSB_PSAFA,sp|O93441.1|OPSD_GALML,short_wave,short_wave,True,0.98961186,48.736702127659576
sp|P51472.1|OPSB_PSAFA,sp|O93459.1|OPSD_SCYCA,short_wave,short_wave,True,0.9871304,48.782884393669434
sp|P51472.1|OPSB_PSAFA,sp|P28683.1|OPSG_CHICK,short_wave,short_wave,True,0.9896555,48.90776354287987
sp|P51472.1|OPSB_PSAFA,sp|P51489.1|OPSD_RAT,short_wave,short_wave,True,0.98267984,47.90835778414183
sp|P51472.1|OPSB_PSAFA,sp|O13227.1|OPSB_CONCO,short_wave,short_wave,True,0.9823611,48.791999926537436
sp|P51472.1|OPSB_PSAFA,sp|P32311.1|OPSG1_CARAU,short_wave,short_wave,True,0.98923564,49.07598784194529
sp|P51472.1|OPSB_PSAFA,sp|P49912.1|OPSD_RABIT,short_wave,short_wave,True,0.9810151,47.9154940147848
sp|P51472.1|OPSB_PSAFA,sp|Q28886.1|OPSD_MACFA,short_wave,short_wave,True,0.98189557,47.90835778414183
sp|P51472.1|OPSB_PSAFA,sp|O62795.1|OPSD_PAGGO,short_wave,short_wave,True,0.9840735,47.90835778414183
sp|P51472.1|OPSB_PSAFA,sp|P52202.1|OPSD_ALLMI,short_wave,short_wave,True,0.9871429,48.199110965068414
sp|P51472.1|OPSB_PSAFA,sp|O62794.1|OPSD_PHOVI,short_wave,short_wave,True,0.98505485,47.90835778414183
sp|P51472.1|OPSB_PSAFA,sp|Q769E8.1|OPSD_OTOCR,short_wave,short_wave,True,0.9808957,47.619340443101365
sp|P51472.1|OPSB_PSAFA,sp|P02699.1|OPSD_BOVIN,short_wave,short_wave,True,0.98205614,47.619340443101365
sp|P51472.1|OPSB_PSAFA,sp|Q68J47.1|OPSD_LOXAF,short_wave,short_wave,True,0.9843799,47.474831772581126
sp|P51472.1|OPSB_PSAFA,sp|Q95KU1.1|OPSD_FELCA,short_wave,short_wave,True,0.9838767,47.619340443101365
sp|P51472.1|OPSB_PSAFA,sp|O62791.1|OPSD_DELDE,short_wave,short_wave,True,0.9860298,47.474831772581126
sp|P51472.1|OPSB_PSAFA,sp|P32312.1|OPSG2_CARAU,short_wave,short_wave,True,0.98781544,48.92214168809914
sp|P51472.1|OPSB_PSAFA,sp|P15409.2|OPSD_MOUSE,short_wave,short_wave,True,0.98229235,47.3303231020609
sp|P51472.1|OPSB_PSAFA,sp|P22328.1|OPSD_CHICK,short_wave,short_wave,True,0.98562706,48.38977083314764
sp|P51472.1|OPSB_PSAFA,sp|Q6W3E1.1|OPSD_CALPD,short_wave,short_wave,True,0.98206306,47.3303231020609
sp|P51472.1|OPSB_PSAFA,sp|P51471.1|OPSB_ANOCA,short_wave,short_wave,True,0.9939112,48.440473823253704
sp|P51472.1|OPSB_PSAFA,sp|P28681.1|OPSD_CRIGR,short_wave,short_wave,True,0.982641,47.76384911362159
sp|P51472.1|OPSB_PSAFA,sp|P56515.1|OPSD_RHIMB,short_wave,short_wave,True,0.98591834,49.100011865969314
sp|P51472.1|OPSB_PSAFA,sp|O62793.1|OPSD_MESBI,short_wave,short_wave,True,0.9851673,47.199881647255026
sp|P51472.1|OPSB_PSAFA,sp|P79863.1|OPSD_LEUER,short_wave,short_wave,True,0.98771596,47.986650666152784
sp|P51472.1|OPSB_PSAFA,sp|P56514.1|OPSD_BUFBU,short_wave,short_wave,True,0.986464,48.799711565669014
sp|P51472.1|OPSB_PSAFA,sp|O62798.1|OPSD_TURTR,short_wave,short_wave,True,0.9861039,47.3303231020609
sp|P51472.1|OPSB_PSAFA,sp|Q90214.1|OPSD1_ANGAN,short_wave,short_wave,True,0.9850549,48.029204216214296
sp|P51472.1|OPSB_PSAFA,sp|P22671.1|OPSD_LETCA,short_wave,short_wave,True,0.9869504,48.6580773941841
sp|P51472.1|OPSB_PSAFA,sp|P08100.1|OPSD_HUMAN,short_wave,short_wave,True,0.98299277,47.93734477409868
sp|P51472.1|OPSB_PSAFA,sp|O62792.1|OPSD_GLOME,short_wave,short_wave,True,0.98674476,47.18581443154066
sp|P51472.1|OPSB_PSAFA,sp|P02700.2|OPSD_SHEEP,short_wave,short_wave,True,0.9859527,47.18581443154066
sp|P51472.1|OPSB_PSAFA,sp|O18766.1|OPSD_PIG,short_wave,short_wave,True,0.98405737,47.96755410700553
sp|P51472.1|OPSB_PSAFA,sp|Q9YGZ0.1|OPSD_SARPI,short_wave,short_wave,True,0.98525846,47.691372457329905
sp|P51472.1|OPSB_PSAFA,sp|P29403.1|OPSD_XENLA,short_wave,short_wave,True,0.98805493,49.25016201611946
sp|P51472.1|OPSB_PSAFA,sp|P79807.1|OPSD_MYRVI,short_wave,short_wave,True,0.98582876,48.03196268471259
sp|P51472.1|OPSB_PSAFA,sp|P79898.1|OPSD_SARDI,short_wave,short_wave,True,0.98625046,47.41326594845417
sp|P51472.1|OPSB_PSAFA,sp|P32308.1|OPSD_CANLF,short_wave,short_wave,True,0.98285985,47.76384911362159
sp|P51472.1|OPSB_PSAFA,sp|O42604.1|OPSD_ZEUFA,short_wave,short_wave,True,0.9850359,48.94305732835012
sp|P51472.1|OPSB_PSAFA,sp|P79914.1|OPSD_SARXA,short_wave,short_wave,True,0.9853474,48.58695962877915
sp|P51472.1|OPSB_PSAFA,sp|P79911.1|OPSD_SARTI,short_wave,short_wave,True,0.98858947,48.03196268471259
sp|P51472.1|OPSB_PSAFA,sp|O62796.1|OPSD_TRIMA,short_wave,short_wave,True,0.98247,47.619340443101365
sp|P51472.1|OPSB_PSAFA,sp|P51474.1|OPSG3_PSAFA,short_wave,short_wave,True,0.9856819,48.768295534252985
sp|P51472.1|OPSB_PSAFA,sp|P79901.1|OPSD_SARMI,short_wave,short_wave,True,0.9840968,46.96947896620565
sp|P51472.1|OPSB_PSAFA,sp|P79798.1|OPSD_MYRBE,short_wave,short_wave,True,0.9874846,48.03196268471259
sp|P51472.1|OPSB_PSAFA,sp|P79902.1|OPSD_SARPU,short_wave,short_wave,True,0.98779213,47.56119494253701
sp|P51472.1|OPSB_PSAFA,sp|P79808.1|OPSD_NEOAR,short_wave,short_wave,True,0.98748714,48.27348000495469
sp|P51472.1|OPSB_PSAFA,sp|P79809.1|OPSD_NEOAU,short_wave,short_wave,True,0.9899845,48.50366079792013
sp|P51472.1|OPSB_PSAFA,sp|P79903.1|OPSD_SARSP,short_wave,short_wave,True,0.98815525,47.71749727590756
sp|P51472.1|OPSB_PSAFA,sp|P51488.1|OPSD_CYPCA,short_wave,short_wave,True,0.9825755,48.59669790111689
sp|P51472.1|OPSB_PSAFA,sp|P79812.1|OPSD_NEOSA,short_wave,short_wave,True,0.9865975,48.430219816866924
sp|P51472.1|OPSB_PSAFA,sp|Q9YGY9.1|OPSD_ZOSOP,short_wave,short_wave,True,0.98441523,47.470354039128395
sp|P51472.1|OPSB_PSAFA,sp|Q9YGZ2.1|OPSD_GOBNI,short_wave,short_wave,True,0.98427856,47.611199109550924
sp|P51472.1|OPSB_PSAFA,sp|P41590.1|OPSD_PSAFA,short_wave,short_wave,True,0.9831471,46.95098784194529
sp|P51472.1|OPSB_PSAFA,sp|P51475.1|OPSP_CHICK,short_wave,short_wave,True,0.96944386,48.33882772109937
sp|P51472.1|OPSB_PSAFA,sp|P32309.1|OPSD_CARAU,short_wave,short_wave,True,0.981391,48.15291091886837
sp|P51472.1|OPSB_PSAFA,sp|Q9R024.1|OPSG_CAVPO,short_wave,short_wave,True,0.9830446,46.7825746682926
sp|P51472.1|OPSB_PSAFA,sp|P87369.1|OPSD_ORYLA,short_wave,short_wave,True,0.982393,48.15291091886837
sp|P51472.1|OPSB_PSAFA,sp|P34989.1|OPSL_CALJA,short_wave,short_wave,True,0.9859731,46.50455927051672
sp|P51472.1|OPSB_PSAFA,sp|Q9YH05.1|OPSD_DIPAN,short_wave,short_wave,True,0.98385006,46.70922566429486
sp|P51472.1|OPSB_PSAFA,sp|Q9YGZ8.1|OPSD_CHELB,short_wave,short_wave,True,0.9816419,46.995758615584265
sp|P51472.1|OPSB_PSAFA,sp|Q9YGZ5.1|OPSD_SOLSO,short_wave,short_wave,True,0.9836633,47.77537434501278
sp|P51472.1|OPSB_PSAFA,sp|O35476.2|OPSG_RAT,short_wave,short_wave,True,0.98617834,47.59151579225585
sp|P51472.1|OPSB_PSAFA,sp|Q9DGG4.1|OPSD_TETNG,short_wave,short_wave,True,0.9835521,46.98610020149586
sp|P51472.1|OPSB_PSAFA,sp|Q9YGZ3.1|OPSD_SALPV,short_wave,short_wave,True,0.9833748,47.064783360152575
sp|P51472.1|OPSB_PSAFA,sp|P35359.2|OPSD_DANRE,short_wave,short_wave,True,0.9826535,47.73459811384862
sp|P51472.1|OPSB_PSAFA,sp|P79848.1|OPSD_POERE,short_wave,short_wave,True,0.9845174,48.15291091886837
sp|P51472.1|OPSB_PSAFA,sp|O35599.1|OPSG_MOUSE,short_wave,short_wave,True,0.98610294,47.59151579225585
sp|P51472.1|OPSB_PSAFA,sp|O35478.2|OPSG_SCICA,short_wave,short_wave,True,0.98428875,46.6328740694902
sp|P51472.1|OPSB_PSAFA,sp|Q9YGZ6.1|OPSD_CHEAU,short_wave,short_wave,True,0.9813933,47.1265496396981
sp|P51472.1|OPSB_PSAFA,sp|Q98980.1|OPSD_PETMA,short_wave,short_wave,True,0.9917021,48.6580773941841
sp|P51472.1|OPSB_PSAFA,sp|P04000.2|OPSR_HUMAN,short_wave,long_wave,False,0.98491013,75.07598784194529
sp|P51472.1|OPSB_PSAFA,sp|P04001.1|OPSG_HUMAN,short_wave,long_wave,False,0.985486,73.290273556231
sp|P51472.1|OPSB_PSAFA,sp|O18913.2|OPSR_FELCA,short_wave,long_wave,False,0.9790813,70.54302080897826
sp|P51472.1|OPSB_PSAFA,sp|O18912.2|OPSR_HORSE,short_wave,long_wave,False,0.9826308,69.85620762216507
sp|P51472.1|OPSB_PSAFA,sp|Q9BGI7.1|OPSR_BOVIN,short_wave,long_wave,False,0.9840666,69.9935702595277
sp|P51472.1|OPSB_PSAFA,sp|Q95170.1|OPSR_CAPHI,short_wave,long_wave,False,0.98439777,69.85620762216507
sp|P51472.1|OPSB_PSAFA,sp|O18914.2|OPSR_CANLF,short_wave,long_wave,False,0.98250246,69.71884498480244
sp|P51472.1|OPSB_PSAFA,sp|O18910.2|OPSG_RABIT,short_wave,long_wave,False,0.98527586,68.89466916062662
sp|P51472.1|OPSB_PSAFA,sp|P41592.1|OPSR_ANOCA,short_wave,long_wave,False,0.9793167,66.31892569505263
sp|P51472.1|OPSB_PSAFA,sp|P22329.1|OPSR_CHICK,short_wave,long_wave,False,0.98336846,68.65807739418409
sp|P51472.1|OPSB_PSAFA,sp|P87367.1|OPSR_ORYLA,short_wave,long_wave,False,0.97809947,65.46595998679209
sp|P51472.1|OPSB_PSAFA,sp|P32313.1|OPSR_CARAU,short_wave,long_wave,False,0.9772783,64.6303053906918
sp|P51472.1|OPSB_PSAFA,sp|O12948.1|OPSR_XENLA,short_wave,long_wave,False,0.9822326,64.48276750296225
sp|P51472.1|OPSB_PSAFA,sp|Q9W6A7.1|OPSR1_DANRE,short_wave,long_wave,False,0.9738868,64.21247809264167
sp|P51472.1|OPSB_PSAFA,sp|P22332.2|OPSR_PSAFA,short_wave,long_wave,False,0.9765155,63.51609926255811
sp|P51472.1|OPSB_PSAFA,sp|Q8AYN0.1|OPSR2_DANRE,short_wave,long_wave,False,0.9738257,64.78187019488647
sp|P51472.1|OPSB_PSAFA,sp|P35358.1|OPSG_GEKGE,short_wave,long_wave,False,0.9776489,63.211581062284274
sp|P51472.1|OPSB_PSAFA,sp|P22331.1|OPSG2_PSAFA,short_wave,long_wave,False,0.9784148,63.31128195959235
sp|P51472.1|OPSB_PSAFA,sp|P22330.1|OPSG1_PSAFA,short_wave,long_wave,False,0.9788508,62.42892901841588
sp|P51472.1|OPSB_PSAFA,sp|O18911.1|OPSG_ODOVI,short_wave,long_wave,False,0.95824915,70.13093289689036
sp|P51472.1|OPSB_PSAFA,sp|Q90215.1|OPSD2_ANGAN,short_wave,long_wave,False,0.98180974,46.87085963681709
sp|P51472.1|OPSB_PSAFA,sp|P79756.1|OPSD_GAMAF,short_wave,long_wave,False,0.98383176,46.483612475376376
sp|P51472.1|OPSB_PSAFA,sp|O42490.1|OPSP_PETMA,short_wave,long_wave,False,0.9536933,45.18930228953736
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9W6A8.1|OP1S2_DANRE,short_wave,short_wave,True,0.99348867,48.540349221330814
sp|Q8AYM8.1|OPSG2_DANRE,sp|P35357.1|OPSB_GEKGE,short_wave,short_wave,True,0.9958452,49.60294795025334
sp|Q8AYM8.1|OPSG2_DANRE,sp|P51470.1|OPSD_AQUCT,short_wave,short_wave,True,0.99240816,47.72741972741973
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9W6A5.2|OPSG1_DANRE,short_wave,short_wave,True,0.9994831,48.0
sp|Q8AYM8.1|OPSG2_DANRE,sp|P41591.1|OPSD_ANOCA,short_wave,short_wave,True,0.9930714,48.6993006993007
sp|Q8AYM8.1|OPSG2_DANRE,sp|P31355.1|OPSD_LITPI,short_wave,short_wave,True,0.9916081,47.42711942711942
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q90245.1|OPSD_AMBTI,short_wave,short_wave,True,0.99310726,47.78497007315451
sp|Q8AYM8.1|OPSG2_DANRE,sp|O93441.1|OPSD_GALML,short_wave,short_wave,True,0.99525154,47.81456043956044
sp|Q8AYM8.1|OPSG2_DANRE,sp|O93459.1|OPSD_SCYCA,short_wave,short_wave,True,0.9926033,47.86074270557029
sp|Q8AYM8.1|OPSG2_DANRE,sp|P28683.1|OPSG_CHICK,short_wave,short_wave,True,0.993739,47.98562185478073
sp|Q8AYM8.1|OPSG2_DANRE,sp|P51489.1|OPSD_RAT,short_wave,short_wave,True,0.9902119,46.98621609604268
sp|Q8AYM8.1|OPSG2_DANRE,sp|O13227.1|OPSB_CONCO,short_wave,short_wave,True,0.99017066,47.8698582384383
sp|Q8AYM8.1|OPSG2_DANRE,sp|P32311.1|OPSG1_CARAU,short_wave,short_wave,True,0.9965103,48.15384615384615
sp|Q8AYM8.1|OPSG2_DANRE,sp|P49912.1|OPSD_RABIT,short_wave,short_wave,True,0.9893664,46.99335232668566
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q28886.1|OPSD_MACFA,short_wave,short_wave,True,0.99101454,46.98621609604268
sp|Q8AYM8.1|OPSG2_DANRE,sp|O62795.1|OPSD_PAGGO,short_wave,short_wave,True,0.9916545,46.98621609604268
sp|Q8AYM8.1|OPSG2_DANRE,sp|P52202.1|OPSD_ALLMI,short_wave,short_wave,True,0.9929149,47.276969276969275
sp|Q8AYM8.1|OPSG2_DANRE,sp|O62794.1|OPSD_PHOVI,short_wave,short_wave,True,0.9917991,46.98621609604268
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q769E8.1|OPSD_OTOCR,short_wave,short_wave,True,0.9900303,46.69719875500222
sp|Q8AYM8.1|OPSG2_DANRE,sp|P02699.1|OPSD_BOVIN,short_wave,short_wave,True,0.9900739,46.69719875500222
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q68J47.1|OPSD_LOXAF,short_wave,short_wave,True,0.9915548,46.552690084481995
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q95KU1.1|OPSD_FELCA,short_wave,short_wave,True,0.990237,46.69719875500222
sp|Q8AYM8.1|OPSG2_DANRE,sp|O62791.1|OPSD_DELDE,short_wave,short_wave,True,0.9929144,46.552690084481995
sp|Q8AYM8.1|OPSG2_DANRE,sp|P32312.1|OPSG2_CARAU,short_wave,short_wave,True,0.9957522,48.0
sp|Q8AYM8.1|OPSG2_DANRE,sp|P15409.2|OPSD_MOUSE,short_wave,short_wave,True,0.98921865,46.408181413961756
sp|Q8AYM8.1|OPSG2_DANRE,sp|P22328.1|OPSD_CHICK,short_wave,short_wave,True,0.99254876,47.4676291450485
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q6W3E1.1|OPSD_CALPD,short_wave,short_wave,True,0.99015474,46.408181413961756
sp|Q8AYM8.1|OPSG2_DANRE,sp|P51471.1|OPSB_ANOCA,short_wave,short_wave,True,0.9945151,47.518332135154566
sp|Q8AYM8.1|OPSG2_DANRE,sp|P28681.1|OPSD_CRIGR,short_wave,short_wave,True,0.98998284,46.84170742552246
sp|Q8AYM8.1|OPSG2_DANRE,sp|P56515.1|OPSD_RHIMB,short_wave,short_wave,True,0.99315906,48.177870177870176
sp|Q8AYM8.1|OPSG2_DANRE,sp|O62793.1|OPSD_MESBI,short_wave,short_wave,True,0.9931754,46.27773995915589
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79863.1|OPSD_LEUER,short_wave,short_wave,True,0.99297905,47.064508978053645
sp|Q8AYM8.1|OPSG2_DANRE,sp|P56514.1|OPSD_BUFBU,short_wave,short_wave,True,0.9936173,47.87756987756988
sp|Q8AYM8.1|OPSG2_DANRE,sp|O62798.1|OPSD_TURTR,short_wave,short_wave,True,0.99299675,46.408181413961756
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q90214.1|OPSD1_ANGAN,short_wave,short_wave,True,0.99251115,47.10706252811516
sp|Q8AYM8.1|OPSG2_DANRE,sp|P22671.1|OPSD_LETCA,short_wave,short_wave,True,0.99386454,47.73593570608496
sp|Q8AYM8.1|OPSG2_DANRE,sp|P08100.1|OPSD_HUMAN,short_wave,short_wave,True,0.99184334,47.015203085999545
sp|Q8AYM8.1|OPSG2_DANRE,sp|O62792.1|OPSD_GLOME,short_wave,short_wave,True,0.9938189,46.26367274344153
sp|Q8AYM8.1|OPSG2_DANRE,sp|P02700.2|OPSD_SHEEP,short_wave,short_wave,True,0.991855,46.26367274344153
sp|Q8AYM8.1|OPSG2_DANRE,sp|O18766.1|OPSD_PIG,short_wave,short_wave,True,0.99055547,47.045412418906395
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9YGZ0.1|OPSD_SARPI,short_wave,short_wave,True,0.9929467,46.76923076923077
sp|Q8AYM8.1|OPSG2_DANRE,sp|P29403.1|OPSD_XENLA,short_wave,short_wave,True,0.9944109,48.32802032802033
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79807.1|OPSD_MYRVI,short_wave,short_wave,True,0.9932237,47.10982099661345
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79898.1|OPSD_SARDI,short_wave,short_wave,True,0.99297667,46.49112426035503
sp|Q8AYM8.1|OPSG2_DANRE,sp|P32308.1|OPSD_CANLF,short_wave,short_wave,True,0.9911515,46.84170742552246
sp|Q8AYM8.1|OPSG2_DANRE,sp|O42604.1|OPSD_ZEUFA,short_wave,short_wave,True,0.9944551,48.02091564025099
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79914.1|OPSD_SARXA,short_wave,short_wave,True,0.99314857,47.66481794068001
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79911.1|OPSD_SARTI,short_wave,short_wave,True,0.99414444,47.10982099661345
sp|Q8AYM8.1|OPSG2_DANRE,sp|O62796.1|OPSD_TRIMA,short_wave,short_wave,True,0.98978513,46.69719875500222
sp|Q8AYM8.1|OPSG2_DANRE,sp|P51474.1|OPSG3_PSAFA,short_wave,short_wave,True,0.9941788,47.84615384615385
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79901.1|OPSD_SARMI,short_wave,short_wave,True,0.9921221,46.04733727810651
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79798.1|OPSD_MYRBE,short_wave,short_wave,True,0.9942662,47.10982099661345
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79902.1|OPSD_SARPU,short_wave,short_wave,True,0.9936762,46.63905325443787
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79808.1|OPSD_NEOAR,short_wave,short_wave,True,0.99400043,47.35133831685556
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79809.1|OPSD_NEOAU,short_wave,short_wave,True,0.9941761,47.581519109820995
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79903.1|OPSD_SARSP,short_wave,short_wave,True,0.9939239,46.795355587808416
sp|Q8AYM8.1|OPSG2_DANRE,sp|P51488.1|OPSD_CYPCA,short_wave,short_wave,True,0.99228024,47.67455621301775
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79812.1|OPSD_NEOSA,short_wave,short_wave,True,0.9942521,47.50807812876778
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9YGY9.1|OPSD_ZOSOP,short_wave,short_wave,True,0.9935991,46.54821235102925
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9YGZ2.1|OPSD_GOBNI,short_wave,short_wave,True,0.99327755,46.68905742145179
sp|Q8AYM8.1|OPSG2_DANRE,sp|P41590.1|OPSD_PSAFA,short_wave,short_wave,True,0.9929528,46.02884615384615
sp|Q8AYM8.1|OPSG2_DANRE,sp|P51475.1|OPSP_CHICK,short_wave,short_wave,True,0.971078,47.41668603300023
sp|Q8AYM8.1|OPSG2_DANRE,sp|P32309.1|OPSD_CARAU,short_wave,short_wave,True,0.99161845,47.230769230769226
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9R024.1|OPSG_CAVPO,short_wave,short_wave,True,0.9898605,45.86043298019346
sp|Q8AYM8.1|OPSG2_DANRE,sp|P87369.1|OPSD_ORYLA,short_wave,short_wave,True,0.9927843,47.230769230769226
sp|Q8AYM8.1|OPSG2_DANRE,sp|P34989.1|OPSL_CALJA,short_wave,short_wave,True,0.9922735,45.58241758241758
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9YH05.1|OPSD_DIPAN,short_wave,short_wave,True,0.99320537,45.787083976195724
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9YGZ8.1|OPSD_CHELB,short_wave,short_wave,True,0.99147505,46.07361692748512
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9YGZ5.1|OPSD_SOLSO,short_wave,short_wave,True,0.9942532,46.85323265691363
sp|Q8AYM8.1|OPSG2_DANRE,sp|O35476.2|OPSG_RAT,short_wave,short_wave,True,0.9928634,46.66937410415672
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9DGG4.1|OPSD_TETNG,short_wave,short_wave,True,0.9934927,46.06395851339671
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9YGZ3.1|OPSD_SALPV,short_wave,short_wave,True,0.99339634,46.142641672053436
sp|Q8AYM8.1|OPSG2_DANRE,sp|P35359.2|OPSD_DANRE,short_wave,short_wave,True,0.99212474,46.812456425749474
sp|Q8AYM8.1|OPSG2_DANRE,sp|P79848.1|OPSD_POERE,short_wave,short_wave,True,0.9939059,47.230769230769226
sp|Q8AYM8.1|OPSG2_DANRE,sp|O35599.1|OPSG_MOUSE,short_wave,short_wave,True,0.992049,46.66937410415672
sp|Q8AYM8.1|OPSG2_DANRE,sp|O35478.2|OPSG_SCICA,short_wave,short_wave,True,0.99169517,45.71073238139107
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9YGZ6.1|OPSD_CHEAU,short_wave,short_wave,True,0.9916674,46.20440795159897
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q98980.1|OPSD_PETMA,short_wave,short_wave,True,0.9950802,47.73593570608496
sp|Q8AYM8.1|OPSG2_DANRE,sp|P04000.2|OPSR_HUMAN,short_wave,long_wave,False,0.9913485,74.15384615384616
sp|Q8AYM8.1|OPSG2_DANRE,sp|P04001.1|OPSG_HUMAN,short_wave,long_wave,False,0.99079216,72.36813186813187
sp|Q8AYM8.1|OPSG2_DANRE,sp|O18913.2|OPSR_FELCA,short_wave,long_wave,False,0.9886399,69.62087912087912
sp|Q8AYM8.1|OPSG2_DANRE,sp|O18912.2|OPSR_HORSE,short_wave,long_wave,False,0.9906297,68.93406593406593
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9BGI7.1|OPSR_BOVIN,short_wave,long_wave,False,0.9914223,69.07142857142857
sp|Q8AYM8.1|OPSG2_DANRE,sp|Q95170.1|OPSR_CAPHI,short_wave,long_wave,False,0.99145913,68.93406593406593
sp|Q8AYM8.1|OPSG2_DANRE,sp|O18914.2|OPSR_CANLF,short_wave,long_wave,False,0.9899293,68.7967032967033
sp|Q8AYM8.1|OPSG2_DANRE,sp|O18910.2|OPSG_RABIT,short_wave,long_wave,False,0.990665,67.97252747252747
